Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
51,"$31,251.00",596,Unemployed,Bachelor,30,66582,24,,0,Rent,357,0.5664480969779048,2,2,0.1601695538852808,No,Home,1,21,25,2313.0,945,30153,37940,2604.25,0.7840615661655488,5,3276,0.243582,0.2474564400627162,3545.0910472292812,1.498355014775571,0,61.0
31,"$22,359.00",524,Employed,High School,11,26889,48,Married,2,Mortgage,216,0.2211316958194412,5,1,0.4552599311322595,No,Auto,0,14,8,24764.0,3578,131521,46881,1863.25,0.8538791924339512,4,84640,0.259889,0.2407135350402262,877.6917767367678,0.586980693270773,0,57.0
36,"$152,650.00",610,Employed,Associate,12,24815,48,Married,3,Other,148,0.103056870955778,3,1,0.3843075055403481,No,Home,0,21,25,4346.0,587,127009,89100,12720.833333333334,0.7725809772296938,6,37909,0.214815,0.2135114898398752,773.1082609982855,0.0724094276579064,1,38.400000000000006
35,"$15,120.00",562,Self-Employed,Master,11,21849,84,Married,0,Rent,423,0.5157266656021708,5,1,0.2386445210334251,No,Debt Consolidation,0,24,26,1874.0,1245,18522,14697,1260.0,0.951149524950168,5,3825,0.265849,0.2441707013922021,544.9168704597823,0.7681879924283986,0,58.0
22,"$59,830.00",570,Self-Employed,Associate,0,22734,24,,2,Rent,246,0.432399872563476,3,2,0.5723276818607661,No,Debt Consolidation,0,29,9,2511.0,329,449345,13537,4985.833333333333,0.7485047297788853,7,435808,0.212734,0.1746266391648873,1129.0809235415209,0.2757976112735793,1,45.6
43,"$55,308.00",645,Employed,Doctorate,22,19539,72,Single,0,Other,362,0.0715581905110223,3,0,0.2662099288951911,No,Debt Consolidation,0,29,24,5995.0,932,101618,7871,4609.0,0.9664762707448832,4,93747,0.212039,0.1696312,434.265166928783,0.1727631084679503,1,36.8
43,"$30,948.00",601,Employed,Bachelor,17,25291,36,Married,0,Mortgage,286,0.0509513419696787,1,0,0.3603486893761465,No,Auto,0,19,25,7167.0,291,99978,21318,2579.0,0.7435777656921195,9,78660,0.209791,0.2233077175954149,970.2078724473372,0.4870910711311893,0,49.0
40,"$56,940.00",592,Employed,Associate,21,15752,96,Married,0,Mortgage,213,0.4250499826740336,3,0,0.1172375847043762,No,Debt Consolidation,0,20,7,1349.0,634,97769,33321,4745.0,0.7907911613907693,5,64448,0.254752,0.2616014984888397,392.96612113300625,0.1277062425991583,0,50.0
37,"$44,000.00",539,Employed,High School,13,28714,60,Married,3,Rent,457,0.4141824374841434,3,1,0.1999940926692494,No,Home,0,10,29,5872.0,2939,331208,29418,3666.6666666666665,0.946449956266186,8,301790,0.264214,0.2441737483948041,833.0142733198009,0.3518220745417639,0,46.0
23,"$81,554.00",509,Employed,High School,4,35101,72,Married,1,Rent,519,0.3579209013937276,5,0,0.2943235497801772,No,Home,0,23,24,3233.0,1955,84421,14641,6796.166666666667,0.8231243849036931,5,69780,0.295601,0.3165122753604206,1093.628675336426,0.237285039409926,0,49.0
34,"$26,567.00",612,Employed,Bachelor,13,17339,60,Single,1,Mortgage,194,0.0873860931301412,1,1,0.0653370744758526,No,Education,0,17,14,2738.0,512,55729,81589,2213.9166666666665,0.6828916312462736,4,9625,0.216339,0.2321913245705517,490.98002931805775,0.3093973859230132,0,48.0
35,"$33,569.00",596,Employed,Bachelor,9,37172,48,Divorced,0,Mortgage,212,0.2629147472900452,3,0,0.0325882994284799,No,Home,0,20,8,2103.0,12534,56452,23346,2797.4166666666665,0.7067858949522561,6,33106,0.234172,0.2245695694108283,1180.3849642470652,0.4977395683804934,0,52.0
30,"$94,238.00",608,Employed,Bachelor,6,15917,36,Married,3,Own,203,0.1643775271640669,3,2,0.4589280817317269,No,Home,0,23,2,3382.0,7940,54668,13137,7853.166666666667,0.6076754325693814,3,41531,0.1969169999999999,0.1876325332493067,581.5503891626953,0.099902424393051,1,44.0
38,"$45,145.00",587,Employed,Bachelor,17,11431,48,Divorced,1,Mortgage,879,0.1261249456996093,5,0,0.2974102492388263,No,Education,0,27,24,7060.0,2678,119670,26515,3762.0833333333335,0.9581471730380612,9,93155,0.212931,0.196131632018912,345.4978468657514,0.3254839774590545,1,40.0
44,"$70,881.00",597,Employed,Master,23,34590,48,Divorced,0,Rent,324,0.30403187309642,1,1,0.117077159340471,No,Home,0,22,19,2050.0,1136,3628,21804,5906.75,0.7870640617697736,8,1188,0.23109,0.2141664978094515,1078.8701894649091,0.2375028889770024,0,50.0
62,"$105,240.00",656,Employed,Associate,39,13937,108,Widowed,3,Mortgage,391,0.2489745651437896,6,2,0.1983002305886784,Yes,Home,0,32,26,1960.0,2516,62442,28628,8770.0,0.96470514370327,4,33814,0.230937,0.2297078574766258,306.3041270938386,0.0795101627244969,0,55.0
42,"$63,709.00",517,Unemployed,Bachelor,18,22221,48,Single,0,Mortgage,623,0.2838588898758306,2,3,0.4732130443935223,No,Auto,0,41,18,3930.0,136,80888,12851,5309.083333333333,0.6208073821759903,3,68037,0.258721,0.2654236406441723,756.0285458271679,0.2597488981137047,0,57.0
43,"$31,713.00",487,Self-Employed,Bachelor,18,38865,48,Married,1,Rent,314,0.2499556834175538,2,3,0.6010572141517163,No,Auto,0,20,6,395.0,231,49718,43113,2642.75,0.9786517361897752,3,6605,0.290365,0.2864304610851083,1368.8672558289884,0.6367863989514666,0,64.0
39,"$29,900.00",536,Employed,High School,17,23396,72,Single,3,Mortgage,589,0.1038206712651684,3,0,0.1858154591411437,No,Debt Consolidation,0,28,4,470.0,2353,23801,36682,2491.6666666666665,0.9365135983784778,6,2585,0.2703959999999999,0.2994520375102945,703.022859665007,0.51853760254114,0,54.0
18,"$87,673.00",608,Employed,Master,0,10667,72,Single,3,Mortgage,725,0.2219630213117185,4,0,0.3856831470770867,No,Auto,1,23,19,1134.0,551,71561,5492,7306.083333333333,0.7363489048266613,5,66069,0.221667,0.2400203909193612,280.84150732555884,0.1376717813683426,1,43.2
39,"$55,454.00",565,Self-Employed,Bachelor,16,35551,36,Married,3,Mortgage,1206,0.2406738956667675,5,0,0.5263880901334251,No,Auto,0,22,13,4159.0,1098,33268,27329,4621.166666666667,0.9733609129905876,4,5939,0.2380509999999999,0.2541482188827534,1421.3129304334127,0.5685388820500045,0,61.0
40,"$40,722.00",558,Employed,High School,18,31637,120,Married,2,Own,269,0.1727113925422437,5,2,0.1438867784578108,No,Auto,0,22,9,9140.0,398,141270,20184,3393.5,0.8019917617833859,4,121086,0.307637,0.3027985474321377,840.5550282755453,0.326964793951833,0,47.0
69,"$76,571.00",680,Employed,Master,49,34173,48,Married,1,Rent,407,0.1586768373024463,7,2,0.216618899532913,No,Home,0,20,3,2220.0,3117,78008,5915,6380.916666666667,0.959075228326481,7,72093,0.189173,0.1911275958480552,1023.8112085485172,0.2242328623445195,0,46.0
37,"$22,901.00",525,Employed,Master,14,18493,48,Married,2,Rent,288,0.0859222327796731,1,1,0.2641119559708486,No,Auto,0,25,6,3120.0,3491,99630,10098,1908.4166666666667,0.9247388971617914,3,89532,0.250993,0.2534033093899361,616.690288339272,0.4740528125440489,0,53.0
43,"$49,421.00",609,Employed,Bachelor,21,17161,72,Married,3,Other,438,0.3621156053362238,3,4,0.2587870541153639,No,Debt Consolidation,0,21,8,10050.0,1546,17627,40586,4118.416666666667,0.8538435594219569,8,9540,0.227661,0.2580680759549189,470.8010353828341,0.2206675790573644,0,51.0
39,"$43,507.00",611,Employed,Associate,16,31845,48,Divorced,3,Rent,544,0.3749899526791381,4,2,0.0847899222421028,Yes,Home,0,32,15,1192.0,5407,30751,34764,3625.5833333333335,0.7286152906659061,7,6480,0.221345,0.2656139999999999,1083.810065641057,0.448978803128064,0,60.0
25,"$41,402.00",572,Employed,Doctorate,4,25900,36,Married,4,Mortgage,419,0.1113135565726894,2,2,0.0923347235350403,No,Home,0,29,21,9920.0,6772,36312,37402,3450.1666666666665,0.729440679148017,6,4623,0.2249,0.2377350219528855,1013.0533057953522,0.4150678631356994,0,50.0
53,"$37,405.00",626,Employed,High School,30,15770,48,Married,0,Mortgage,442,0.2279538059258588,3,0,0.2996445580910432,No,Debt Consolidation,1,22,19,14266.0,762,15028,29045,3117.0833333333335,0.8538652603658562,3,4530,0.19777,0.2061054309744192,485.0316359934904,0.2974035458340298,0,56.0
49,"$48,399.00",564,Employed,Bachelor,29,19629,48,Single,0,Rent,346,0.2845530444179331,6,1,0.2145117695194217,No,Home,0,18,19,993.0,1120,91813,16583,4033.25,0.8816550375388991,1,75230,0.232629,0.264095005853557,666.3672618766681,0.2510053336333399,0,51.0
49,"$44,775.00",574,Employed,High School,28,20270,48,,4,Mortgage,228,0.1537465730129016,3,0,0.1961324000931501,No,Education,0,28,7,3070.0,1348,31257,64801,3731.25,0.84456748953186,5,8511,0.22827,0.2196043266803594,638.1928593137129,0.2321454899333234,0,51.0
29,"$125,711.00",580,Employed,Associate,7,12133,48,Widowed,0,Own,543,0.4563506459374977,3,1,0.2147964982057931,No,Home,0,20,20,16833.0,1592,18425,10411,10475.916666666666,0.7066975949742867,5,8014,0.217133,0.2181261203260186,381.0299962124382,0.0882051686371857,1,40.8
56,"$15,131.00",634,Employed,Master,30,25599,48,Married,2,Rent,351,0.2426003682938966,1,1,0.3810705651994572,No,Home,1,25,5,2458.0,2915,73848,15145,1260.9166666666667,0.778020135748182,7,58703,0.203599,0.2283225931236707,818.1347930558546,0.9272101987092892,0,59.0
23,"$73,576.00",603,Employed,Bachelor,0,12055,36,Married,2,Other,491,0.010550359397377,8,0,0.24930210540325,No,Education,0,26,1,1924.0,600,50167,59651,6131.333333333333,0.7665230614013436,5,4647,0.195555,0.1754386463723086,433.0636692410553,0.1507116998870917,1,41.6
47,"$50,345.00",602,Employed,Bachelor,22,18805,48,Married,1,Mortgage,441,0.4682993166153103,2,1,0.0879305410086949,No,Home,0,24,1,13605.0,785,50714,3537,4195.416666666667,0.5794889302075689,3,47177,0.212805,0.2324865552985765,605.2927055520034,0.2493894620443746,0,52.0
66,"$56,816.00",669,Employed,Associate,41,20719,12,Single,2,Mortgage,288,0.3201989296751192,4,1,0.0764620140703347,No,Auto,0,28,27,8124.0,705,636666,14955,4734.666666666667,0.7062527329182626,6,621711,0.151219,0.1394149509329506,1859.728992378859,0.4536177821132481,1,28.8
28,"$34,588.00",621,Employed,Master,0,18962,48,Single,0,Mortgage,444,0.2153448383537081,4,0,0.2816647708675246,No,Debt Consolidation,0,36,1,8955.0,256,89846,11153,2882.3333333333335,0.6647634811526894,3,78693,0.203462,0.2409475521345167,619.1897311280587,0.3688642527332226,0,52.0
33,"$55,383.00",565,Employed,Associate,10,9093,48,Married,3,Own,419,0.3080942448964131,4,0,0.0936257148249453,No,Auto,0,18,21,6607.0,1948,13714,6183,4615.25,0.6376914646557146,2,7531,0.2215929999999999,0.2329611404795455,292.9212284818008,0.1542540985822655,1,40.0
41,"$65,180.00",551,Employed,High School,16,15086,72,Married,2,Mortgage,323,0.2629592287911378,1,0,0.1893285066405936,No,Debt Consolidation,0,24,26,562.0,1662,64928,61849,5431.666666666667,0.5761223937843625,7,3079,0.254586,0.2326246575872104,390.4395277269173,0.1313481793912704,1,40.0
33,"$15,000.00",523,Employed,Bachelor,8,13879,60,Married,2,Rent,248,0.258464995124704,2,2,0.3668960471331983,No,Auto,0,29,13,12973.0,290,27247,5651,1250.0,0.7785983863246368,2,21596,0.257379,0.2690634753047489,423.0232759033748,0.5368186207226998,0,56.0
21,"$149,736.00",560,Employed,Associate,0,27917,48,Married,0,Own,604,0.3076271019395862,1,0,0.3647327710678125,No,Auto,0,27,9,3003.0,2256,290530,10999,12478.0,0.8278309677340422,6,279531,0.242917,0.2082644425030576,861.8653947452472,0.1174759893208244,1,37.6
40,"$42,717.00",585,Employed,High School,14,41561,24,Divorced,3,Other,326,0.3800835716089359,2,1,0.252630803759783,No,Home,0,21,24,489.0,759,48731,10782,3559.75,0.6584504522019998,3,37949,0.2240609999999999,0.2140001983452904,2143.8137981224495,0.6938166438998383,0,53.0
27,"$66,417.00",590,Employed,Master,5,9493,48,Married,3,Mortgage,408,0.644568842556894,3,1,0.1906296164057773,No,Home,0,27,17,2012.0,1060,112110,24837,5534.75,0.7588609525120575,9,87273,0.209493,0.1919831119533875,284.8361861202966,0.1251793100176695,1,40.0
45,"$22,121.00",602,Employed,Bachelor,23,18805,60,Divorced,3,Other,250,0.2210274421152772,0,2,0.0641242479182796,No,Home,0,32,12,667.0,2669,63386,7364,1843.4166666666667,0.9867449095215128,2,56022,0.2228049999999999,0.2379574379604218,538.7544132243307,0.4278763599607598,0,47.0
28,"$37,558.00",620,Employed,Master,5,18686,60,Married,0,Rent,278,0.1221470589494719,1,1,0.2197450342212391,No,Education,0,24,24,4575.0,1163,9316,17652,3129.8333333333335,0.8532237481232183,10,2660,0.213686,0.2277135049624295,524.3153017738612,0.2563444172023625,0,49.0
58,"$134,691.00",621,Employed,Bachelor,36,16421,24,Married,0,Rent,607,0.1916414193207638,1,0,0.169401203082851,No,Home,1,28,27,1619.0,306,48831,27992,11224.25,0.8842708944465567,4,20839,0.180921,0.1980686738965583,834.2114895797027,0.1284015849236877,1,40.0
30,"$33,101.00",539,Employed,High School,7,29824,60,Married,0,Rent,358,0.1847873399309997,3,0,0.1637510519359936,No,Education,0,17,19,2548.0,1004,220116,8784,2758.4166666666665,0.9113831973407766,0,211332,0.265324,0.2389714754694289,856.1962596946144,0.4401786990222462,0,46.0
36,"$44,364.00",439,Employed,High School,10,5538,36,Divorced,1,Mortgage,313,0.3314445993974999,3,1,0.3018415197190495,No,Other,0,26,12,2471.0,764,203672,8223,3697.0,0.8680864326045541,7,195449,0.271038,0.2562125018508351,222.0136237945848,0.1447156136853083,1,40.8
49,"$38,596.00",499,Employed,Master,27,13078,36,Married,2,Other,292,0.148254550452486,1,2,0.3877176939850358,No,Debt Consolidation,1,24,23,1121.0,1118,40099,121827,3216.3333333333335,0.8030584112494779,6,4304,0.248578,0.2558993551055523,524.0681505529991,0.2537262360513003,0,60.0
25,"$139,954.00",439,Unemployed,High School,3,40858,48,Single,0,Rent,293,0.1728898066948234,1,0,0.4489110385391811,No,Auto,0,28,22,427.0,1429,51633,5937,11662.833333333334,0.5887569424712554,2,45696,0.316358,0.3124454576901247,1500.8545233870482,0.1538094965534717,0,56.0
42,"$53,444.00",521,Unemployed,Bachelor,19,16462,60,Married,0,Other,730,0.3684903388772527,4,1,0.237526015053893,No,Auto,0,24,12,4608.0,638,44150,32195,4453.666666666667,0.5809484460351957,7,11955,0.260962,0.2880802820182057,520.6123708999971,0.2808051128433493,0,55.0
55,"$113,523.00",643,Employed,High School,33,10990,60,Married,0,Own,427,0.3060192614473559,4,2,0.2217120257217952,No,Auto,0,25,18,4279.0,2107,130005,17536,9460.25,0.8653741651174964,4,112469,0.19449,0.2038890207086711,293.5510189961893,0.0761661709781654,1,35.2
20,"$31,270.00",581,Employed,Bachelor,1,6624,12,Married,1,Mortgage,151,0.464867466093846,5,2,0.0920790813606543,No,Other,1,27,20,2857.0,478,78348,31210,2605.8333333333335,0.7802279615770682,6,47138,0.181124,0.173323616262346,605.1855616188404,0.2901895343596445,0,58.0
42,"$46,717.00",520,Employed,High School,21,20915,60,Divorced,4,Other,616,0.3926780588481041,4,2,0.4418981690673736,No,Auto,0,25,20,1085.0,2885,8920,11975,3893.0833333333335,0.9889078460701592,1,3094,0.265915,0.2457024490774915,608.624593648303,0.3145641869935919,0,57.0
43,"$56,613.00",564,Employed,High School,19,25148,36,Single,0,Mortgage,340,0.5136588368001973,5,1,0.4353465580683332,No,Home,0,20,3,4138.0,1730,226679,47469,4717.75,0.5005037363000974,8,179210,0.228148,0.241327041378289,988.3808662665645,0.2815708476003528,0,56.0
49,"$86,882.00",612,Employed,Bachelor,24,51374,72,,1,Rent,380,0.116597619683324,1,2,0.225287112967231,No,Home,0,35,19,10374.0,565,45230,263937,7240.166666666667,0.5470855796326178,8,4755,0.260374,0.2777725883376206,1472.6892010165866,0.2558904078197905,0,47.0
25,"$69,876.00",598,Employed,Associate,5,17992,96,Single,1,Rent,545,0.0114707390916024,3,1,0.2581546911234629,No,Debt Consolidation,0,31,15,915.0,506,19626,7056,5823.0,0.8042212823161409,5,12570,0.253992,0.2723052977294854,461.8554917370296,0.1729100964686638,0,51.0
24,"$32,582.00",513,Self-Employed,Bachelor,4,26598,60,Divorced,0,Rent,231,0.4625920674621868,5,1,0.1466522547528528,No,Debt Consolidation,0,24,21,288.0,1263,32463,10978,2715.1666666666665,0.8519066808790127,4,21485,0.275098,0.2727079521049,816.4890481577511,0.3857918046127621,0,55.0
46,"$101,562.00",612,Employed,Bachelor,23,30836,84,Divorced,3,Mortgage,323,0.6055536860613306,6,0,0.1895148847247776,No,Education,1,26,14,7528.0,378,62262,36152,8463.5,0.7734253915833851,5,26110,0.249836,0.236658704709986,754.4015679516308,0.127299765812209,0,54.0
43,"$24,611.00",548,Unemployed,Bachelor,25,21110,24,Married,0,Other,489,0.5774590354323942,0,1,0.222317808740061,No,Education,0,30,18,10586.0,1352,190056,20979,2050.9166666666665,0.7565857226468845,5,169077,0.2221099999999999,0.2473423829653818,1123.8598944257246,0.7864092776851285,0,54.0
43,"$22,390.00",594,Employed,Associate,21,17603,120,Married,1,Own,389,0.1581449304593628,3,5,0.3996419437011357,No,Auto,0,19,23,612.0,293,24284,46780,1865.8333333333333,0.9182481307609824,3,8633,0.275603,0.2929706681120441,454.9331165012831,0.4523089503356587,0,55.0
44,"$47,430.00",605,Employed,Bachelor,25,32684,60,Married,5,Mortgage,377,0.6351421226572908,2,0,0.191575883028812,No,Debt Consolidation,0,31,17,673.0,505,57941,32526,3952.5,0.7162418050569915,5,25415,0.235184,0.2323554773523261,925.8059033784632,0.3296156618288332,0,50.0
31,"$57,105.00",500,Employed,Master,6,24760,36,Single,3,Rent,168,0.1222252354768056,2,1,0.3289675827238538,No,Home,0,15,20,2593.0,129,12750,12673,4758.75,0.7130921503679093,6,1632,0.25976,0.2681013306623649,1008.3119297517228,0.2471892681380032,0,53.0
42,"$28,751.00",536,Employed,Bachelor,21,30150,60,Married,0,Own,343,0.4110981671499558,1,3,0.3386737526920623,No,Debt Consolidation,0,19,5,8298.0,2785,33961,20305,2395.9166666666665,0.8500267069542693,7,13656,0.26715,0.258890881936069,900.7265157618874,0.5191025769240253,0,59.0
43,"$43,567.00",547,Employed,Bachelor,17,17390,24,Married,2,Mortgage,308,0.1436437837044899,3,0,0.2657086420246948,No,Debt Consolidation,0,28,10,12906.0,4746,131041,11319,3630.5833333333335,0.7653277557835397,3,119722,0.2188899999999999,0.2380168360580599,917.707994966234,0.3376063520461543,0,48.0
31,"$20,113.00",575,Employed,Master,6,27214,36,Married,1,Own,347,0.2162748337056839,2,1,0.4527286073123595,No,Other,0,20,2,4698.0,1891,99134,46478,1676.0833333333333,0.8050181673943958,1,52656,0.224714,0.2267576093601733,1048.852877752631,0.8328063706573645,0,60.0
62,"$52,633.00",682,Unemployed,Master,41,13197,120,Married,5,Own,347,0.2206098600903152,0,2,0.1779702798550773,Yes,Auto,0,22,27,4853.0,730,51962,68554,4386.083333333333,0.7323448370903589,9,6415,0.227197,0.2245547528960111,276.8821426280891,0.1422412880044282,0,59.0
45,"$93,617.00",557,Employed,Associate,25,10868,84,Single,0,Own,826,0.1852083569009087,7,4,0.4673102205493854,No,Home,0,18,17,3489.0,357,79807,54410,7801.416666666667,0.8024603090900825,8,25397,0.257368,0.2468937990250041,272.9321558018385,0.1408631538034978,1,43.2
25,"$34,276.00",574,Employed,Doctorate,3,5163,96,Married,3,Rent,365,0.3068512432051159,3,0,0.1981528554668243,No,Debt Consolidation,0,27,26,3141.0,42,38198,5950,2856.3333333333335,0.6432778154586831,6,32248,0.253163,0.2516654856745215,125.3743363618091,0.1716796602970506,0,51.0
47,"$25,819.00",587,Self-Employed,High School,25,12824,36,Married,0,Rent,103,0.6251110136059772,2,2,0.2019140922561381,No,Debt Consolidation,0,30,5,1622.0,1914,63582,13848,2151.5833333333335,0.7311656082725878,6,49734,0.204324,0.1821822317409338,465.0233901800585,0.2640025052155661,0,61.0
28,"$72,220.00",546,Employed,Doctorate,5,11336,36,Married,1,Mortgage,533,0.0749757526584197,2,2,0.0943437121914956,No,Debt Consolidation,0,27,28,1517.0,1581,125642,21847,6018.333333333333,0.8586571733035676,9,103795,0.223336,0.2124214087649371,428.4952003309024,0.1597610413177905,1,36.0
49,"$30,032.00",594,Employed,High School,28,5789,24,Single,0,Mortgage,148,0.3107083947287454,3,4,0.6043856643408314,No,Debt Consolidation,0,32,1,1632.0,524,87958,20361,2502.6666666666665,0.916058478710454,7,67597,0.1837889999999999,0.1951435199276996,293.2641924268633,0.1763176048588958,0,61.0
53,"$259,639.00",545,Employed,Associate,29,39203,12,Single,3,Rent,189,0.4386562711710819,2,0,0.2159059871988357,No,Debt Consolidation,0,26,18,21809.0,322,22131,31385,21636.583333333332,0.6294477479731049,3,2180,0.231703,0.2082674307613362,3647.08023469859,0.1772960256986935,1,40.8
30,"$58,238.00",628,Self-Employed,Master,7,15647,48,Married,1,Mortgage,770,0.3295258830768796,3,1,0.1772264166734497,Yes,Debt Consolidation,0,31,5,8060.0,2519,52153,9039,4853.166666666667,0.6520002745778942,4,43114,0.196647,0.1968086253851197,473.48740398477463,0.2562218628355591,0,64.0
